#Time_ps,0,10,20,30,50,100,300,500,1000,
26,2e-07,0.1092118,0.0133458,0.0562618,0.1209134,0.1211097,0.118508,0.0530323,0.05755,
27,2e-07,0.1041324,0.0237602,0.0381321,0.1015089,0.1092998,0.0651966,0.0519279,0.0559787,
28,2e-07,0.0725841,0.0264139,0.0471587,0.049643,0.104988,0.0487074,0.0554875,0.0677958,
29,1e-07,0.0853008,0.0359993,0.1427822,0.0453867,0.0717741,0.0282725,0.0428036,0.0435151,
30,1e-07,0.0347056,0.0672891,0.0674435,0.0447916,0.0542158,0.0162326,0.0856226,0.0630049,
31,2e-07,0.0234028,0.0706887,0.0520952,0.042575,0.0650083,0.0305435,0.075017,0.0479488,
32,2e-07,0.0375442,0.0949413,0.0626936,0.0273451,0.0677295,0.0348082,0.0878385,0.0418034,
33,2e-07,0.0707702,0.0898584,0.0806596,0.0374683,0.0657249,0.0298458,0.1280305,0.19099,
34,2e-07,0.046122,0.0957275,0.0810048,0.0622751,0.0627857,0.0415631,0.0798389,0.1410798,
35,2e-07,0.0621358,0.0861255,0.046776,0.0655576,0.0544257,0.0601978,0.0322564,0.0737242,
36,2e-07,0.0539925,0.068387,0.0492994,0.0662568,0.0617839,0.0601546,0.0833442,0.0276169,
37,2e-07,0.0677607,0.0658602,0.0807718,0.0501731,0.0448909,0.0750699,0.0641977,0.0352953,
38,1e-07,0.0768867,0.0676775,0.0466996,0.0854182,0.0799791,0.0755697,0.0688222,0.027088,
39,1e-07,0.056002,0.0580462,0.0576982,0.0496555,0.0632259,0.0654326,0.0571421,0.0291682,
40,1e-07,0.0890458,0.0845493,0.0809135,0.0892969,0.1158175,0.0548224,0.0852911,0.0572599,
41,2e-07,0.0889711,0.0831571,0.0785236,0.1350019,0.0725319,0.0332432,0.0748602,0.0635097,
42,2e-07,0.1358795,0.0701473,0.1107424,0.120953,0.0755304,0.0403646,0.0838175,0.0433707,
43,2e-07,0.1175333,0.1259775,0.0999801,0.0845018,0.0900256,0.0809113,0.0950634,0.0292734,
44,2e-07,0.1057661,0.1323536,0.1527205,0.0697819,0.0604252,0.0936449,0.1285117,0.0129602,
45,3e-07,0.1487816,0.1203314,0.1212314,0.0786085,0.0754631,0.146773,0.1133763,0.102894,
46,2e-07,0.161993,0.1112977,0.1280086,0.15135,0.1030021,0.2430429,0.1157598,0.2425211,
47,2e-07,0.1100207,0.1601492,0.1293192,0.1537126,0.1274246,0.2731998,0.1450376,0.1598075,
48,1e-07,0.0735867,0.1415924,0.0869834,0.1144779,0.1265612,0.161334,0.17253,0.1722147,
49,1e-07,0.0945817,0.1088102,0.1034642,0.1519388,0.1019719,0.140639,0.1828977,0.2157093,
50,1e-07,0.0611411,0.0681764,0.0871313,0.1870163,0.1625084,0.1877022,0.1682193,0.21288,
51,1e-07,0.1185504,0.1088063,0.1074394,0.1180354,0.1877664,0.1428092,0.1014046,0.1327611,
52,1e-07,0.1743667,0.1376062,0.115385,0.148473,0.1597764,0.0537913,0.1771367,0.1557228,
53,1e-07,0.0775087,0.0675195,0.0529533,0.0707926,0.1740104,0.1200624,0.1810524,0.1535793,
54,1e-07,0.0969722,0.0927068,0.0401436,0.0906682,0.1246757,0.0495996,0.1338061,0.1467137,
55,1e-07,0.1159683,0.0805195,0.0335026,0.1188758,0.2333768,0.0442632,0.1770533,0.1489099,
56,1e-07,0.1132485,0.0854268,0.0345329,0.1108376,0.1698045,0.0145171,0.2160925,0.1246902,
57,1e-07,0.0649008,0.061258,0.0546178,0.0808341,0.0973607,0.0264517,0.2164483,0.1224386,
58,2e-07,0.091192,0.0815232,0.0656268,0.1540088,0.1339951,0.1243994,0.2373598,0.1153308,
59,2e-07,0.0838188,0.0704162,0.0636377,0.1744009,0.1668198,0.1455703,0.2371884,0.0992656,
60,2e-07,0.0786353,0.0382515,0.0785675,0.189425,0.1596219,0.0516695,0.2427752,0.1070046,
61,3e-07,0.0889871,0.0555703,0.0744235,0.1601311,0.2160686,0.0529991,0.1723049,0.1182866,
62,3e-07,0.0591485,0.0508946,0.0953352,0.1277713,0.197759,0.0813092,0.1559697,0.1451655,
63,3e-07,0.0458711,0.0755258,0.1112899,0.0950005,0.1554209,0.0606928,0.1606733,0.120832,
64,3e-07,0.0280246,0.0824372,0.1190227,0.2038492,0.1956579,0.0695837,0.1831273,0.1297734,
65,3e-07,0.0634758,0.0693622,0.083665,0.1667437,0.138366,0.0428855,0.1632495,0.1106061,
66,3e-07,0.0742431,0.048633,0.0749754,0.1374912,0.1131743,0.0542707,0.0730592,0.162393,
67,3e-07,0.0882505,0.0382127,0.059489,0.1595519,0.1140129,0.0608898,0.0834488,0.1465076,
68,3e-07,0.0364651,0.050589,0.0538902,0.1227337,0.1205447,0.0739283,0.0902185,0.128435,
69,3e-07,0.0547856,0.0599643,0.0662379,0.0970702,0.1185979,0.0419298,0.1147467,0.1315936,
70,3e-07,0.1113414,0.0533466,0.0617086,0.1093537,0.1713051,0.0404234,0.1252473,0.1318467,
71,3e-07,0.2254724,0.1557489,0.1384729,0.1227134,0.2634104,0.0479228,0.1483773,0.1440163,
72,3e-07,0.1179385,0.0935017,0.1650953,0.0582893,0.2848464,0.1381313,0.2223594,0.3356336,
73,3e-07,0.1119115,0.048147,0.0218499,0.146958,0.2171927,0.1521794,0.165178,0.2060648,
74,3e-07,0.0611718,0.054562,0.0809369,0.0903241,0.1628474,0.0461236,0.159853,0.181404,
75,3e-07,0.0989586,0.0459487,0.0660313,0.0318722,0.1380836,0.0774897,0.1028106,0.06905,
76,3e-07,0.0889962,0.0788106,0.0815171,0.0146669,0.1487115,0.1364811,0.0717117,0.0884859,
77,2e-07,0.0766008,0.0711829,0.1200379,0.008978,0.1122636,0.0183653,0.062604,0.0804675,
78,2e-07,0.0731371,0.0554878,0.1114586,0.0318493,0.115495,0.0306004,0.0795679,0.1003992,
79,2e-07,0.0705208,0.0724217,0.0651991,0.0680957,0.1506492,0.0496738,0.0844948,0.1013546,
80,2e-07,0.0890252,0.0486901,0.1053415,0.0976128,0.0505242,0.0944178,0.0673142,0.1156316,
81,2e-07,0.0828958,0.0582257,0.0983083,0.1380229,0.0624871,0.0784864,0.0893069,0.1248528,
82,2e-07,0.0903997,0.0313844,0.1032027,0.1180816,0.1630538,0.0867219,0.0887536,0.0873673,
83,1e-07,0.0890712,0.0488477,0.1163294,0.108909,0.106104,0.1977222,0.0859176,0.0549227,
84,1e-07,0.0640729,0.0892444,0.068648,0.0961935,0.0305401,0.0864949,0.0854316,0.0646747,
85,1e-07,0.072423,0.0714323,0.0535343,0.1080596,0.0258691,0.0400424,0.0695342,0.04401,
86,1e-07,0.0746806,0.0440124,0.0244775,0.1120535,0.0632577,0.0411752,0.0493587,0.0228754,
87,1e-07,0.0747559,0.0475675,0.0563418,0.1148511,0.0687498,0.0483669,0.1145755,0.0193158,
88,2e-07,0.0486105,0.0776226,0.0604577,0.0628143,0.0419815,0.053332,0.1077343,0.0545995,
89,2e-07,0.0534333,0.0718538,0.0517668,0.0650239,0.0589387,0.0571731,0.0767601,0.0391159,
90,2e-07,0.0543945,0.0684175,0.0985413,0.0450606,0.0774469,0.0671059,0.0678414,0.0787475,
91,2e-07,0.057706,0.0567163,0.0876508,0.0236972,0.1256556,0.0537746,0.0612757,0.087437,
92,2e-07,0.0667245,0.074335,0.0633297,0.0351002,0.1097742,0.1527321,0.0920409,0.0844017,
93,2e-07,0.0790588,0.0812656,0.0558702,0.0516503,0.0949851,0.1054677,0.0747043,0.058062,
94,2e-07,0.0869944,0.0979761,0.0533144,0.0299206,0.0803713,0.0825576,0.0748372,0.1100469,
95,2e-07,0.0412517,0.0777133,0.0458813,0.0377386,0.0936611,0.0465071,0.068044,0.1154825,
96,2e-07,0.0755635,0.0936452,0.0702463,0.0301167,0.1177707,0.0555196,0.0877842,0.2151005,
97,2e-07,0.0806813,0.0637708,0.0712907,0.0890143,0.1262915,0.036547,0.0790778,0.1036592,
98,2e-07,0.0556836,0.0688686,0.055092,0.0764934,0.1001223,0.0348331,0.068904,0.0798341,
99,2e-07,0.0197505,0.0644419,0.0407768,0.0295508,0.1084899,0.0267272,0.079442,0.0191457,
100,3e-07,0.0455025,0.0611152,0.0422452,0.049383,0.0889828,0.0884716,0.0450905,0.0583091,
101,3e-07,0.0394482,0.1244896,0.0666607,0.0528177,0.0765619,0.1027894,0.0374223,0.0573701,
102,2e-07,0.0702795,0.0756833,0.1145367,0.0588609,0.031927,0.1407685,0.02981,0.0473265,
103,2e-07,0.0736113,0.058915,0.0559506,0.0530681,0.0238138,0.1253233,0.0484775,0.0386013,
104,2e-07,0.0260774,0.0521476,0.0439122,0.0385433,0.0128541,0.0667459,0.0823493,0.0290599,
105,1e-07,0.0755297,0.0620385,0.0580886,0.0513615,0.0449714,0.0596554,0.0950944,0.0778334,
106,1e-07,0.0876759,0.0858313,0.037289,0.0433499,0.0348311,0.0514546,0.1160641,0.107816,
107,1e-07,0.1131899,0.0935119,0.0476278,0.0436386,0.0340765,0.0528208,0.0630971,0.0970179,
108,1e-07,0.112826,0.0385349,0.0453471,0.0223044,0.0342579,0.0391031,0.0139243,0.0218031,
109,1e-07,0.1393301,0.0490202,0.0432638,0.0443981,0.077659,0.0399643,0.0321744,0.0127023,
110,1e-07,0.0852033,0.0614595,0.0144656,0.0671582,0.0448513,0.0389855,0.0265043,0.0355831,
111,1e-07,0.0409972,0.0606753,0.0131949,0.0462385,0.0421966,0.0192864,0.0314766,0.0249587,
112,1e-07,0.044956,0.054367,0.0313444,0.0314619,0.0482081,0.0289018,0.0403358,0.0441478,
113,1e-07,0.0439735,0.0490012,0.0511401,0.0348277,0.0586835,0.0442702,0.0239501,0.0499799,
114,0.0,0.0590275,0.0497145,0.031584,0.0276573,0.0787075,0.0525075,0.0438406,0.0204765,
115,1e-07,0.0690977,0.0398494,0.0354539,0.0427836,0.0436588,0.0742085,0.0459561,0.0602508,
116,1e-07,0.0738702,0.0284172,0.0481569,0.1055361,0.0931164,0.0770479,0.0517237,0.073323,
117,2e-07,0.062063,0.0495864,0.0591601,0.0634239,0.0884188,0.0626361,0.0696273,0.078502,
118,2e-07,0.0556282,0.0642318,0.0517334,0.076475,0.1374001,0.1190176,0.0770807,0.0895846,
119,2e-07,0.1087215,0.0680066,0.0384594,0.0750881,0.1940338,0.1607438,0.1177493,0.1208765,
120,2e-07,0.0607514,0.0813013,0.0230007,0.0602441,0.1413043,0.09399,0.0645967,0.0333849,
121,2e-07,0.0568206,0.0847933,0.0205461,0.0915554,0.1022915,0.0532328,0.078605,0.0860302,
122,2e-07,0.0877237,0.0586216,0.0253048,0.1234135,0.0948466,0.0348609,0.0440612,0.0551958,
123,1e-07,0.070443,0.0415527,0.0253097,0.1355665,0.06893,0.0216118,0.0342717,0.0515624,
124,1e-07,0.0690684,0.0432499,0.0812784,0.088879,0.0615853,0.0357474,0.0194953,0.0560538,
125,1e-07,0.0854905,0.0517443,0.0152185,0.0409342,0.0498554,0.0628004,0.0514968,0.0536917,
126,0.0,0.0395232,0.068762,0.0517592,0.042432,0.0298206,0.0526648,0.0454471,0.0627712,
127,0.0,0.0407432,0.0286482,0.0331669,0.0646536,0.0360439,0.0353445,0.0045159,0.0597674,
128,1e-07,0.0387171,0.0374268,0.0410258,0.0679483,0.0636166,0.0124799,0.0057689,0.0499774,
129,1e-07,0.0469984,0.0300226,0.0113935,0.0406664,0.068503,0.0335816,0.0503686,0.0394826,
130,1e-07,0.0849508,0.0378753,0.0551444,0.0607948,0.0626731,0.021512,0.0505364,0.0283111,
131,1e-07,0.0157743,0.050462,0.0309325,0.0199876,0.0319809,0.0325912,0.0391223,0.0158074,
132,2e-07,0.0687677,0.0790456,0.0145845,0.0594399,0.0249416,0.0153945,0.0618082,0.0563019,
133,1e-07,0.0552895,0.089246,0.0297298,0.0312721,0.0560055,0.0696663,0.0714687,0.0480041,
134,1e-07,0.0678223,0.0875614,0.0406252,0.0572913,0.0600343,0.0185231,0.0582012,0.0439629,
135,1e-07,0.0705442,0.1128153,0.0529428,0.0408836,0.0645918,0.0586008,0.1144219,0.039509,
136,1e-07,0.0295711,0.0563283,0.0657545,0.0603189,0.0570546,0.0356135,0.0971321,0.0234847,
137,1e-07,0.0626875,0.0600897,0.0574456,0.0648295,0.0402062,0.0144386,0.0475445,0.0372657,
138,0.0,0.0468297,0.0428667,0.0548085,0.077276,0.0501952,0.0391464,0.0960171,0.1209673,
139,1e-07,0.0440455,0.0350682,0.0778251,0.073221,0.0508743,0.0346992,0.0920353,0.0686629,
140,1e-07,0.0731077,0.0291766,0.046566,0.025852,0.1016714,0.0354687,0.1159755,0.0436292,
141,1e-07,0.0751496,0.0339415,0.0579619,0.0472987,0.0766377,0.0291187,0.0832199,0.0468165,
142,1e-07,0.0691226,0.0672273,0.0828844,0.0281982,0.108907,0.1449764,0.1314698,0.1136553,
143,1e-07,0.1681036,0.1009477,0.0535263,0.0823752,0.1842054,0.1779128,0.1370369,0.1269404,
144,1e-07,0.0838197,0.0427007,0.0571018,0.0646794,0.0358227,0.131092,0.0669102,0.0855712,
145,1e-07,0.0794092,0.0433032,0.0470851,0.0778345,0.0632268,0.1011498,0.0876405,0.0728646,
146,1e-07,0.0701939,0.0362816,0.0449046,0.0389565,0.0452887,0.0435367,0.063082,0.0645967,
147,1e-07,0.0448485,0.0514115,0.0106731,0.0330645,0.0365714,0.0452984,0.0595119,0.0453557,
148,1e-07,0.0455077,0.0282909,0.0068771,0.0308285,0.0280025,0.0498816,0.0734393,0.0452034,
149,1e-07,0.0506571,0.0330406,0.0360158,0.0407637,0.0393689,0.0244802,0.0664134,0.054261,
150,1e-07,0.0538291,0.0913684,0.0211482,0.0771606,0.0428166,0.0358785,0.074437,0.064526,
151,1e-07,0.0282221,0.027755,0.0181691,0.0785163,0.0703291,0.0314644,0.0661814,0.0595875,
152,2e-07,0.0335163,0.0403575,0.0246453,0.080955,0.1372266,0.0802054,0.0888843,0.0714116,
153,2e-07,0.0246352,0.0200274,0.051645,0.1003354,0.1395963,0.1648452,0.098619,0.1153145,
154,2e-07,0.0217087,0.0370001,0.0523547,0.0541075,0.2012331,0.1339999,0.0331018,0.0708708,
155,2e-07,0.0405615,0.058091,0.0370708,0.0392139,0.1878618,0.0817887,0.0744392,0.0616177,
156,2e-07,0.0152636,0.0524948,0.0304928,0.029598,0.1203411,0.0887493,0.0493124,0.0492227,
157,2e-07,0.0383758,0.0447296,0.0119753,0.0520971,0.0856488,0.0752801,0.0332739,0.0572551,
158,2e-07,0.0299191,0.0605995,0.0257556,0.0648127,0.0635044,0.0584982,0.0772826,0.0608961,
159,1e-07,0.0285795,0.077718,0.034554,0.0392682,0.0633794,0.0795181,0.1215124,0.0661564,
160,1e-07,0.0802531,0.073329,0.0262746,0.0286411,0.0546601,0.0952937,0.1054935,0.0791977,
161,1e-07,0.0881327,0.0632698,0.0251044,0.0468166,0.0444376,0.0745375,0.0572963,0.078587,
162,1e-07,0.0834572,0.0662405,0.0369822,0.0394459,0.0322865,0.0636921,0.0510399,0.0750964,
163,1e-07,0.0902147,0.0791076,0.0395858,0.0527085,0.0277525,0.0633408,0.0438997,0.074919,
164,0.0,0.1076452,0.0632399,0.0485056,0.0577078,0.0319293,0.0467962,0.0385904,0.0567158,
165,1e-07,0.0898097,0.0525294,0.0626045,0.0594349,0.0323539,0.06225,0.0359414,0.0411715,
166,1e-07,0.0727414,0.0520683,0.0414228,0.0376599,0.0643723,0.0351187,0.0936112,0.0688201,
167,1e-07,0.092404,0.0878866,0.0249991,0.0554823,0.1078033,0.0822181,0.1294335,0.056897,
168,2e-07,0.0921394,0.1265332,0.0839002,0.1081471,0.1599548,0.1771955,0.2001517,0.0794541,
169,2e-07,0.0740075,0.135018,0.0437203,0.0863163,0.1047928,0.2104391,0.2437095,0.085258,
170,2e-07,0.0584801,0.0899649,0.0614075,0.0463666,0.0494761,0.1429909,0.1812861,0.0383779,
171,1e-07,0.0516095,0.0849515,0.0287432,0.0464674,0.0846645,0.0892351,0.1378353,0.0518152,
172,1e-07,0.0686239,0.0510455,0.0348792,0.0456684,0.0572071,0.0672349,0.0908845,0.0229331,
173,0.0,0.0719277,0.0573355,0.0444832,0.0503999,0.0693137,0.0526413,0.0720706,0.0258514,
174,0.0,0.0936917,0.0636606,0.0619478,0.0615548,0.0374197,0.0581759,0.074567,0.0286292,
175,1e-07,0.0910587,0.0612084,0.0552928,0.0570015,0.0180317,0.0669283,0.0678348,0.0762931,
176,1e-07,0.1070567,0.0566891,0.0587868,0.0637992,0.0185608,0.0711488,0.0396247,0.0787407,
177,1e-07,0.0858702,0.079732,0.0671125,0.0185847,0.0577934,0.0808024,0.0545978,0.0614417,
178,1e-07,0.0493513,0.1450644,0.1246196,0.0809189,0.0524396,0.0746497,0.0703632,0.0500001,
179,1e-07,0.0398786,0.1139704,0.1067169,0.086946,0.0375233,0.0480486,0.0734768,0.0572404,
180,1e-07,0.0671313,0.0920934,0.080514,0.0638069,0.0515937,0.0482368,0.0472399,0.0638355,
181,1e-07,0.0926117,0.0982361,0.0804723,0.0501579,0.0339195,0.0603313,0.0665158,0.0929508,
182,1e-07,0.1086607,0.0941245,0.0510615,0.0394636,0.0403991,0.0442238,0.1109644,0.0876935,
183,1e-07,0.0996025,0.1283974,0.0529308,0.070835,0.032489,0.0439914,0.0403379,0.0512507,
184,1e-07,0.0422737,0.2142606,0.0450597,0.0496284,0.0889339,0.082692,0.0842218,0.0874845,
185,0.0,0.0687134,0.1377323,0.048628,0.0344039,0.1736087,0.053225,0.071244,0.0841757,
186,0.0,0.0448887,0.0874814,0.0619867,0.0653006,0.1689661,0.0659156,0.022748,0.0749632,
187,0.0,0.077736,0.0954079,0.0549966,0.0921838,0.1438813,0.0791189,0.0461525,0.0994352,
188,1e-07,0.0734305,0.0544559,0.0531551,0.082498,0.1407547,0.093671,0.0947756,0.0814004,
189,1e-07,0.0937274,0.179359,0.1613975,0.1714423,0.1680358,0.1458805,0.1282113,0.0843123,
190,1e-07,0.0652585,0.2100009,0.1707465,0.1110783,0.1930647,0.0705736,0.0700947,0.1177711,
191,2e-07,0.0572833,0.1866755,0.260089,0.1886743,0.3534169,0.0699877,0.0786887,0.1257366,
192,1e-07,0.0576578,0.1394024,0.1050291,0.1083831,0.2724131,0.0647063,0.0770812,0.061384,
193,1e-07,0.0532032,0.1650729,0.0598756,0.0670784,0.2649434,0.0583781,0.2995575,0.1036405,
194,1e-07,0.0605214,0.197182,0.0742087,0.1220612,0.1878033,0.0949027,0.2700566,0.0628453,
195,1e-07,0.0564229,0.1310979,0.0981983,0.109353,0.2279652,0.1051969,0.1993953,0.081297,
196,3e-07,0.1008613,0.081902,0.121639,0.0386856,0.1941439,0.0277957,0.1195344,0.0854864,
197,1e-07,0.0426829,0.0670723,0.083282,0.0401288,0.0500529,0.09751,0.0704543,0.0835397,
198,3e-07,0.0460057,0.0406933,0.0620903,0.0543617,0.0725516,0.0428669,0.1452176,0.0531494,
199,2e-07,0.0235096,0.0435271,0.0444321,0.0444384,0.06595,0.022931,0.0446482,0.0308455,
200,2e-07,0.0434464,0.0465637,0.0381966,0.0386362,0.0667206,0.0680627,0.0256117,0.0051942,
201,3e-07,0.0377936,0.0400059,0.0387805,0.0427158,0.0487469,0.0391287,0.0264266,0.0295011,
202,3e-07,0.0325713,0.050743,0.0692228,0.0304485,0.0481385,0.0578339,0.04156,0.0168388,
203,2e-07,0.0160039,0.03717,0.0441726,0.0486321,0.0524579,0.0323324,0.0236396,0.0061016,
204,2e-07,0.0459909,0.05768,0.0275174,0.0440275,0.0328347,0.0561798,0.0218249,0.0329496,
205,3e-07,0.0313412,0.1074443,0.0531105,0.0446102,0.0605246,0.0389612,0.0699362,0.0475498,
206,3e-07,0.0728412,0.0566433,0.0375672,0.0538767,0.0473796,0.0499629,0.088257,0.0535448,
207,2e-07,0.0700678,0.0212966,0.0183473,0.0785233,0.0554168,0.0746903,0.0947768,0.0350167,
208,2e-07,0.0463329,0.0714896,0.0458937,0.0961006,0.0407553,0.0553605,0.0697514,0.054475,
209,3e-07,0.0641499,0.0825322,0.0386871,0.1020512,0.0357915,0.0847153,0.061727,0.0156825,
210,2e-07,0.10006,0.0682523,0.0484985,0.0963636,0.034405,0.0810915,0.0788079,0.0353907,
211,2e-07,0.098796,0.0948985,0.053088,0.1062619,0.0612934,0.0701851,0.0635308,0.0489536,
212,3e-07,0.1320606,0.1538958,0.0864954,0.0893992,0.0772295,0.0769588,0.0556253,0.0484356,
213,3e-07,0.1644741,0.1239044,0.1008307,0.0684634,0.082691,0.1072675,0.0666624,0.0826666,
214,2e-07,0.172169,0.1157815,0.0814141,0.0966352,0.1266127,0.1220707,0.0699047,0.1072408,
215,3e-07,0.1819695,0.1256985,0.0256164,0.1133451,0.0769769,0.0768651,0.0354966,0.0911684,
216,3e-07,0.1603921,0.1303977,0.0239685,0.1032184,0.0944804,0.0607988,0.1655931,0.0676317,
217,3e-07,0.0665335,0.1108705,0.0642641,0.1067257,0.1066358,0.1019377,0.1843309,0.1437155,
218,3e-07,0.0690958,0.1051835,0.086369,0.0729466,0.1102986,0.0810101,0.0791312,0.1361693,
219,3e-07,0.0730313,0.114898,0.0714773,0.0894099,0.0729952,0.0493957,0.075572,0.1121475,
220,3e-07,0.0832533,0.1272243,0.0692017,0.0868049,0.0968737,0.0359951,0.0724154,0.1433197,
221,3e-07,0.092872,0.1723218,0.1199187,0.0740966,0.1645505,0.0547168,0.1681024,0.1385436,
222,3e-07,0.1040786,0.14089,0.1256211,0.0994041,0.1620513,0.0657263,0.0596714,0.1730705,
223,3e-07,0.0944996,0.1751061,0.1681932,0.1348678,0.1452885,0.1190212,0.0682966,0.1082413,
224,3e-07,0.0796582,0.1621781,0.1367014,0.145843,0.1951812,0.0856618,0.0845123,0.0344453,
225,3e-07,0.0867731,0.1918459,0.1550398,0.0843326,0.114386,0.1230911,0.0739553,0.1886312,
226,3e-07,0.0795758,0.2258402,0.1987565,0.0707229,0.1102318,0.1339476,0.0599244,0.1680557,
227,3e-07,0.0483995,0.1602009,0.1118413,0.0575607,0.1167446,0.1564237,0.0672236,0.114795,
228,3e-07,0.0692932,0.1793055,0.1575344,0.0658941,0.1455431,0.1916671,0.0991963,0.1476424,
229,3e-07,0.0620471,0.1906293,0.1421948,0.0739184,0.1480368,0.1552665,0.0588849,0.1360603,
230,3e-07,0.0572932,0.1930235,0.1003267,0.0700846,0.1658033,0.1416384,0.057312,0.0650206,
231,3e-07,0.0794945,0.2038516,0.0903928,0.0682808,0.094354,0.1547438,0.073426,0.0869261,
232,3e-07,0.0488323,0.1867398,0.0987405,0.131176,0.1006781,0.1506808,0.0590978,0.1245226,
233,3e-07,0.0545219,0.1829139,0.1222352,0.0686963,0.118454,0.1233421,0.0896648,0.1213163,
234,3e-07,0.0434201,0.1612411,0.1514313,0.0792967,0.1249856,0.0989743,0.1275917,0.0388322,
235,3e-07,0.0831164,0.1862789,0.1901714,0.0972822,0.1826686,0.0423567,0.1073483,0.0475664,
236,3e-07,0.0793035,0.23672,0.2147297,0.0847098,0.1642988,0.0884175,0.1133695,0.0464438,
237,3e-07,0.0330496,0.1485317,0.1634349,0.0563813,0.1356799,0.0465112,0.0848249,0.0626907,
238,3e-07,0.0391278,0.115659,0.1286882,0.0344082,0.0987651,0.0862322,0.0841692,0.090515,
239,3e-07,0.0624625,0.0577793,0.0600546,0.0488325,0.082844,0.0451414,0.0751344,0.0532768,
240,3e-07,0.0858661,0.0681421,0.1014539,0.0688704,0.1020239,0.106594,0.0870671,0.0481386,
241,3e-07,0.0371673,0.1041353,0.0922615,0.0967385,0.1144322,0.1134941,0.1008816,0.0887038,
242,3e-07,0.0244168,0.139422,0.0893814,0.0220673,0.1411166,0.1391094,0.0896593,0.0884651,
243,3e-07,0.0081052,0.1706613,0.1521204,0.0803285,0.1467796,0.1814638,0.0840001,0.0893543,
244,3e-07,0.0207178,0.1750877,0.1889891,0.0414146,0.104373,0.2321393,0.0886185,0.0882713,
245,3e-07,0.0609111,0.160069,0.2069234,0.0659854,0.1065635,0.2894906,0.0677962,0.0691629,
246,3e-07,0.0484691,0.1466698,0.1294453,0.0604041,0.1248129,0.2077481,0.0909259,0.0656144,
247,3e-07,0.0356511,0.1515025,0.1238656,0.0370882,0.1006734,0.2088864,0.1440927,0.0947625,
248,3e-07,0.0584211,0.1737616,0.152428,0.0483183,0.1516003,0.2669689,0.1146533,0.0967221,
249,2e-07,0.1271616,0.1439196,0.1400838,0.0890475,0.1371291,0.2576814,0.0995761,0.0795094,
250,3e-07,0.1213595,0.1195369,0.0876859,0.076165,0.103888,0.2440017,0.1736709,0.0958202,
251,3e-07,0.1388772,0.1431188,0.0793709,0.1424664,0.1331875,0.2838475,0.1753963,0.1576573,
252,2e-07,0.0716923,0.0783221,0.1075991,0.1147546,0.0965252,0.2920307,0.1540263,0.1807381,
